snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2025-12-10,PRD-0177,STR-016,196,32,5
2025-12-10,PRD-0178,STR-004,199,44,11
2025-12-10,PRD-0178,STR-007,126,19,6
2025-12-10,PRD-0178,STR-008,118,22,3
2025-12-10,PRD-0178,STR-011,63,14,9
2025-12-10,PRD-0178,STR-015,66,22,6
2025-12-10,PRD-0178,STR-018,114,29,5
2025-12-10,PRD-0179,STR-001,80,49,14
2025-12-10,PRD-0179,STR-003,79,20,3
2025-12-10,PRD-0179,STR-008,161,34,11
2025-12-10,PRD-0179,STR-011,147,32,9
2025-12-10,PRD-0179,STR-012,43,33,9
2025-12-10,PRD-0179,STR-017,162,38,6
2025-12-10,PRD-0180,STR-004,166,29,14
2025-12-10,PRD-0180,STR-008,78,42,14
2025-12-10,PRD-0180,STR-016,150,13,2
2025-12-10,PRD-0181,STR-002,183,37,5
2025-12-10,PRD-0181,STR-018,88,50,2
2025-12-10,PRD-0182,STR-006,39,18,11
2025-12-10,PRD-0182,STR-009,148,21,13
2025-12-10,PRD-0182,STR-013,188,50,8
2025-12-10,PRD-0182,STR-015,78,17,4
2025-12-10,PRD-0183,STR-001,170,42,8
2025-12-10,PRD-0183,STR-009,126,26,2
2025-12-10,PRD-0183,STR-014,47,39,5
2025-12-10,PRD-0183,STR-015,160,18,11
2025-12-10,PRD-0184,STR-002,33,23,11
2025-12-10,PRD-0184,STR-005,87,14,4
2025-12-10,PRD-0184,STR-006,171,20,2
2025-12-10,PRD-0184,STR-009,8,19,13
2025-12-10,PRD-0184,STR-010,122,22,14
2025-12-10,PRD-0184,STR-012,141,45,8
2025-12-10,PRD-0184,STR-016,169,13,7
2025-12-10,PRD-0184,STR-018,124,37,8
2025-12-10,PRD-0185,STR-005,152,21,12
2025-12-10,PRD-0185,STR-007,22,50,3
2025-12-10,PRD-0185,STR-008,129,11,7
2025-12-10,PRD-0185,STR-009,116,28,7
2025-12-10,PRD-0185,STR-012,97,21,9
2025-12-10,PRD-0185,STR-015,150,46,8
2025-12-10,PRD-0186,STR-002,147,17,5
2025-12-10,PRD-0186,STR-007,128,17,14
2025-12-10,PRD-0186,STR-011,156,30,3
2025-12-10,PRD-0186,STR-012,177,21,12
2025-12-10,PRD-0186,STR-014,179,29,3
2025-12-10,PRD-0187,STR-002,83,34,2
2025-12-10,PRD-0187,STR-006,32,23,10
2025-12-10,PRD-0187,STR-007,189,14,3
2025-12-10,PRD-0187,STR-009,36,50,11
2025-12-10,PRD-0187,STR-010,57,11,4
2025-12-10,PRD-0187,STR-012,92,31,14
2025-12-10,PRD-0187,STR-017,70,40,11
2025-12-10,PRD-0188,STR-007,171,16,11
2025-12-10,PRD-0188,STR-017,200,11,13
2025-12-10,PRD-0189,STR-004,192,28,9
2025-12-10,PRD-0189,STR-006,163,18,12
2025-12-10,PRD-0189,STR-010,181,15,13
2025-12-10,PRD-0189,STR-013,186,49,7
2025-12-10,PRD-0189,STR-017,147,12,4
2025-12-10,PRD-0190,STR-010,159,14,12
2025-12-10,PRD-0190,STR-012,46,27,13
2025-12-10,PRD-0190,STR-014,25,21,9
2025-12-10,PRD-0191,STR-001,81,49,4
2025-12-10,PRD-0191,STR-002,169,44,10
2025-12-10,PRD-0191,STR-005,23,25,3
2025-12-10,PRD-0191,STR-010,21,26,12
2025-12-10,PRD-0191,STR-015,181,24,7
2025-12-10,PRD-0192,STR-001,16,41,3
2025-12-10,PRD-0192,STR-002,22,45,14
2025-12-10,PRD-0192,STR-007,68,31,6
2025-12-10,PRD-0192,STR-010,163,49,11
2025-12-10,PRD-0192,STR-011,75,49,13
2025-12-10,PRD-0192,STR-015,54,23,10
2025-12-10,PRD-0193,STR-004,0,28,2
2025-12-10,PRD-0193,STR-006,135,16,9
2025-12-10,PRD-0193,STR-007,180,45,14
2025-12-10,PRD-0193,STR-008,38,50,13
2025-12-10,PRD-0193,STR-009,89,38,11
2025-12-10,PRD-0193,STR-010,86,42,4
2025-12-10,PRD-0193,STR-011,109,44,8
2025-12-10,PRD-0193,STR-013,152,48,5
2025-12-10,PRD-0194,STR-002,81,16,2
2025-12-10,PRD-0194,STR-004,27,35,14
2025-12-10,PRD-0194,STR-007,172,18,12
2025-12-10,PRD-0194,STR-010,38,33,12
2025-12-10,PRD-0194,STR-016,80,36,3
2025-12-10,PRD-0195,STR-002,76,27,7
2025-12-10,PRD-0195,STR-003,6,25,10
2025-12-10,PRD-0195,STR-005,21,50,9
2025-12-10,PRD-0195,STR-009,47,26,9
2025-12-10,PRD-0195,STR-010,114,29,14
2025-12-10,PRD-0195,STR-011,48,32,14
2025-12-10,PRD-0195,STR-016,24,39,4
2025-12-10,PRD-0195,STR-018,160,41,8
2025-12-10,PRD-0196,STR-002,118,19,6
2025-12-10,PRD-0196,STR-003,40,20,13
2025-12-10,PRD-0196,STR-012,27,42,10
2025-12-10,PRD-0196,STR-013,7,42,5
2025-12-10,PRD-0196,STR-014,26,25,12
2025-12-10,PRD-0197,STR-004,63,24,14
2025-12-10,PRD-0197,STR-005,116,32,7
2025-12-10,PRD-0197,STR-014,27,37,11
2025-12-10,PRD-0197,STR-015,167,15,11
2025-12-10,PRD-0197,STR-016,132,17,5
2025-12-10,PRD-0198,STR-001,100,35,2
2025-12-10,PRD-0198,STR-003,25,10,8
2025-12-10,PRD-0198,STR-004,47,16,13
2025-12-10,PRD-0198,STR-010,38,29,4
2025-12-10,PRD-0198,STR-012,74,46,6
2025-12-10,PRD-0198,STR-016,125,12,4
2025-12-10,PRD-0198,STR-017,123,29,7
2025-12-10,PRD-0199,STR-002,36,48,3
2025-12-10,PRD-0199,STR-004,36,38,2
2025-12-10,PRD-0199,STR-006,109,10,8
2025-12-10,PRD-0199,STR-008,43,46,11
2025-12-10,PRD-0199,STR-009,115,36,11
2025-12-10,PRD-0199,STR-017,84,15,12
2025-12-10,PRD-0200,STR-002,18,29,11
2025-12-10,PRD-0200,STR-008,176,27,6
2025-12-10,PRD-0200,STR-010,179,17,13
2025-12-10,PRD-0200,STR-011,163,44,5
2025-12-11,PRD-0001,STR-004,85,22,3
2025-12-11,PRD-0001,STR-015,130,40,3
2025-12-11,PRD-0001,STR-016,18,17,11
2025-12-11,PRD-0001,STR-017,58,19,5
2025-12-11,PRD-0001,STR-018,113,14,13
2025-12-11,PRD-0002,STR-003,119,45,9
2025-12-11,PRD-0002,STR-005,115,26,14
2025-12-11,PRD-0002,STR-006,46,29,9
2025-12-11,PRD-0002,STR-009,166,39,10
2025-12-11,PRD-0002,STR-011,84,41,7
2025-12-11,PRD-0002,STR-012,123,28,8
2025-12-11,PRD-0002,STR-014,130,24,7
2025-12-11,PRD-0002,STR-017,22,19,13
2025-12-11,PRD-0003,STR-004,57,20,2
2025-12-11,PRD-0003,STR-006,168,30,5
2025-12-11,PRD-0003,STR-007,70,32,4
2025-12-11,PRD-0003,STR-010,6,31,2
2025-12-11,PRD-0003,STR-017,111,44,6
2025-12-11,PRD-0004,STR-004,199,42,4
2025-12-11,PRD-0004,STR-007,149,33,2
2025-12-11,PRD-0004,STR-008,73,26,13
2025-12-11,PRD-0004,STR-011,126,31,3
2025-12-11,PRD-0005,STR-001,180,25,4
2025-12-11,PRD-0005,STR-002,83,43,2
2025-12-11,PRD-0005,STR-008,52,48,14
2025-12-11,PRD-0005,STR-010,86,15,12
2025-12-11,PRD-0005,STR-011,20,13,7
2025-12-11,PRD-0005,STR-017,150,29,5
2025-12-11,PRD-0005,STR-018,89,32,9
2025-12-11,PRD-0006,STR-005,76,33,14
2025-12-11,PRD-0006,STR-008,167,38,8
2025-12-11,PRD-0007,STR-001,179,47,4
2025-12-11,PRD-0007,STR-009,42,23,10
2025-12-11,PRD-0007,STR-016,154,27,7
2025-12-11,PRD-0008,STR-001,174,42,13
2025-12-11,PRD-0008,STR-003,175,47,3
2025-12-11,PRD-0008,STR-004,3,42,11
2025-12-11,PRD-0008,STR-005,104,30,6
2025-12-11,PRD-0008,STR-010,200,22,10
2025-12-11,PRD-0008,STR-016,188,46,11
2025-12-11,PRD-0008,STR-018,32,34,7
2025-12-11,PRD-0009,STR-001,47,13,6
2025-12-11,PRD-0009,STR-003,27,19,5
2025-12-11,PRD-0009,STR-006,20,41,12
2025-12-11,PRD-0009,STR-007,37,15,10
2025-12-11,PRD-0009,STR-009,101,17,2
2025-12-11,PRD-0009,STR-011,62,28,2
2025-12-11,PRD-0009,STR-013,58,24,10
2025-12-11,PRD-0009,STR-015,124,30,9
2025-12-11,PRD-0010,STR-006,47,14,5
2025-12-11,PRD-0010,STR-010,42,49,11
2025-12-11,PRD-0010,STR-011,150,22,14
2025-12-11,PRD-0011,STR-005,124,46,11
2025-12-11,PRD-0011,STR-007,999999,29,6
2025-12-11,PRD-0011,STR-013,190,25,7
2025-12-11,PRD-0011,STR-015,97,19,7
2025-12-11,PRD-0011,STR-018,193,47,11
2025-12-11,PRD-0012,STR-010,159,28,6
2025-12-11,PRD-0012,STR-011,0,32,7
2025-12-11,PRD-0012,STR-013,23,19,13
2025-12-11,PRD-0012,STR-014,42,24,5
2025-12-11,PRD-0012,STR-015,25,13,11
2025-12-11,PRD-0013,STR-004,194,44,12
2025-12-11,PRD-0013,STR-010,194,25,4
2025-12-11,PRD-0013,STR-011,147,32,12
2025-12-11,PRD-0013,STR-012,14,46,14
2025-12-11,PRD-0013,STR-013,112,50,8
2025-12-11,PRD-0013,STR-014,71,45,12
2025-12-11,PRD-0014,STR-003,130,11,8
2025-12-11,PRD-0014,STR-007,91,46,5
2025-12-11,PRD-0014,STR-009,141,43,4
2025-12-11,PRD-0014,STR-010,187,40,12
2025-12-11,PRD-0014,STR-015,57,32,8
2025-12-11,PRD-0014,STR-018,99,36,7
2025-12-11,PRD-0015,STR-003,196,12,13
2025-12-11,PRD-0015,STR-005,43,50,12
2025-12-11,PRD-0015,STR-007,159,44,8
2025-12-11,PRD-0015,STR-008,192,43,4
2025-12-11,PRD-0015,STR-009,104,47,12
2025-12-11,PRD-0015,STR-010,108,16,2
2025-12-11,PRD-0015,STR-011,185,33,7
2025-12-11,PRD-0015,STR-013,126,32,10
2025-12-11,PRD-0015,STR-014,90,20,8
2025-12-11,PRD-0015,STR-018,156,10,8
2025-12-11,PRD-0016,STR-001,62,41,7
2025-12-11,PRD-0016,STR-008,134,23,4
2025-12-11,PRD-0016,STR-017,120,20,5
2025-12-11,PRD-0016,STR-018,6,38,4
2025-12-11,PRD-0017,STR-006,143,43,14
2025-12-11,PRD-0017,STR-008,13,29,12
2025-12-11,PRD-0017,STR-010,189,38,2
2025-12-11,PRD-0017,STR-011,39,27,6
2025-12-11,PRD-0017,STR-016,137,21,10
2025-12-11,PRD-0018,STR-001,84,23,5
2025-12-11,PRD-0018,STR-002,48,22,3
2025-12-11,PRD-0018,STR-007,14,29,14
2025-12-11,PRD-0018,STR-008,103,50,2
2025-12-11,PRD-0019,STR-005,49,42,8
2025-12-11,PRD-0019,STR-010,67,25,5
2025-12-11,PRD-0019,STR-012,172,38,4
2025-12-11,PRD-0019,STR-015,143,18,4
2025-12-11,PRD-0020,STR-004,8,10,9
2025-12-11,PRD-0020,STR-006,118,38,5
2025-12-11,PRD-0020,STR-007,0,12,2
2025-12-11,PRD-0020,STR-008,136,34,13
2025-12-11,PRD-0020,STR-012,36,16,5
2025-12-11,PRD-0020,STR-015,46,16,13
2025-12-11,PRD-0020,STR-018,57,27,7
2025-12-11,PRD-0021,STR-003,81,16,10
2025-12-11,PRD-0021,STR-005,70,15,2
2025-12-11,PRD-0021,STR-014,50,20,2
2025-12-11,PRD-0021,STR-017,159,18,11
2025-12-11,PRD-0022,STR-003,143,50,6
2025-12-11,PRD-0022,STR-004,91,48,2
2025-12-11,PRD-0022,STR-008,179,22,9
2025-12-11,PRD-0022,STR-009,36,29,9
2025-12-11,PRD-0022,STR-012,10,19,7
2025-12-11,PRD-0022,STR-017,99999,22,10
2025-12-11,PRD-0022,STR-018,46,28,13
2025-12-11,PRD-0023,STR-008,50,26,4
2025-12-11,PRD-0023,STR-009,158,30,12
2025-12-11,PRD-0023,STR-010,3,27,11
2025-12-11,PRD-0023,STR-012,90,15,14
2025-12-11,PRD-0024,STR-006,41,15,7
2025-12-11,PRD-0024,STR-007,166,38,13
2025-12-11,PRD-0024,STR-010,23,28,14
2025-12-11,PRD-0024,STR-011,31,16,3
2025-12-11,PRD-0024,STR-017,174,28,4
2025-12-11,PRD-0025,STR-006,195,23,8
2025-12-11,PRD-0025,STR-012,64,14,9
2025-12-11,PRD-0026,STR-001,173,28,7
2025-12-11,PRD-0026,STR-002,185,37,8
2025-12-11,PRD-0026,STR-003,-28,31,6
2025-12-11,PRD-0026,STR-006,86,34,14
2025-12-11,PRD-0026,STR-007,182,19,8
2025-12-11,PRD-0026,STR-014,1,23,3
2025-12-11,PRD-0026,STR-016,139,42,13
2025-12-11,PRD-0026,STR-017,76,27,7
2025-12-11,PRD-0027,STR-006,19,46,7
2025-12-11,PRD-0027,STR-007,60,23,10
2025-12-11,PRD-0027,STR-010,40,45,9
2025-12-11,PRD-0027,STR-015,81,13,3
2025-12-11,PRD-0027,STR-017,185,33,13
2025-12-11,PRD-0028,STR-001,45,24,7
2025-12-11,PRD-0028,STR-009,120,24,11
2025-12-11,PRD-0028,STR-011,196,31,2
2025-12-11,PRD-0028,STR-014,142,19,13
2025-12-11,PRD-0028,STR-015,0,41,7
2025-12-11,PRD-0029,STR-003,58,30,14
2025-12-11,PRD-0029,STR-005,11,27,9
2025-12-11,PRD-0029,STR-006,76,10,2
2025-12-11,PRD-0029,STR-008,76,30,3
2025-12-11,PRD-0029,STR-011,126,18,12
2025-12-11,PRD-0029,STR-016,107,10,6
2025-12-11,PRD-0030,STR-002,141,46,14
2025-12-11,PRD-0030,STR-003,12,41,2
2025-12-11,PRD-0030,STR-005,166,48,6
2025-12-11,PRD-0030,STR-008,78,20,3
2025-12-11,PRD-0030,STR-017,91,46,2
2025-12-11,PRD-0031,STR-005,110,27,14
2025-12-11,PRD-0031,STR-016,121,37,12
2025-12-11,PRD-0031,STR-017,72,37,9
2025-12-11,PRD-0031,STR-018,96,16,11
2025-12-11,PRD-0032,STR-001,114,20,4
2025-12-11,PRD-0032,STR-003,136,21,11
2025-12-11,PRD-0032,STR-011,110,29,2
2025-12-11,PRD-0032,STR-014,146,29,11
2025-12-11,PRD-0032,STR-017,149,29,6
2025-12-11,PRD-0033,STR-001,191,20,13
2025-12-11,PRD-0033,STR-009,140,20,3
2025-12-11,PRD-0033,STR-011,50,28,8
2025-12-11,PRD-0033,STR-013,87,35,12
2025-12-11,PRD-0034,STR-001,7,32,9
2025-12-11,PRD-0034,STR-002,115,18,4
2025-12-11,PRD-0034,STR-008,118,13,3
2025-12-11,PRD-0034,STR-011,56,45,13
2025-12-11,PRD-0034,STR-017,46,19,12
2025-12-11,PRD-0035,STR-002,103,37,7
2025-12-11,PRD-0035,STR-003,54,50,8
2025-12-11,PRD-0035,STR-014,124,19,9
2025-12-11,PRD-0035,STR-015,101,11,7
2025-12-11,PRD-0036,STR-004,138,32,9
2025-12-11,PRD-0036,STR-006,26,16,4
2025-12-11,PRD-0036,STR-007,54,16,6
2025-12-11,PRD-0036,STR-008,20,39,5
2025-12-11,PRD-0036,STR-010,79,30,14
2025-12-11,PRD-0036,STR-011,177,43,4
2025-12-11,PRD-0037,STR-003,52,16,6
2025-12-11,PRD-0037,STR-006,28,19,7
2025-12-11,PRD-0037,STR-009,169,35,5
2025-12-11,PRD-0037,STR-010,155,46,5
2025-12-11,PRD-0037,STR-016,189,25,7
2025-12-11,PRD-0038,STR-002,158,18,12
2025-12-11,PRD-0038,STR-003,18,27,7
2025-12-11,PRD-0038,STR-005,178,37,6
2025-12-11,PRD-0038,STR-007,99999,36,5
2025-12-11,PRD-0038,STR-008,47,10,5
2025-12-11,PRD-0038,STR-010,160,28,5
2025-12-11,PRD-0038,STR-012,51,31,6
2025-12-11,PRD-0038,STR-013,193,46,12
2025-12-11,PRD-0038,STR-015,106,49,5
2025-12-11,PRD-0039,STR-001,15,33,3
2025-12-11,PRD-0039,STR-007,108,38,7
2025-12-11,PRD-0039,STR-010,166,22,9
2025-12-11,PRD-0039,STR-013,83,43,6
2025-12-11,PRD-0039,STR-015,44,19,11
2025-12-11,PRD-0039,STR-016,46,49,4
2025-12-11,PRD-0040,STR-001,172,41,7
2025-12-11,PRD-0040,STR-003,120,35,8
2025-12-11,PRD-0040,STR-005,147,44,11
2025-12-11,PRD-0040,STR-006,174,21,4
2025-12-11,PRD-0040,STR-007,42,33,11
2025-12-11,PRD-0040,STR-008,10,35,6
2025-12-11,PRD-0040,STR-009,113,14,14
2025-12-11,PRD-0040,STR-014,102,10,9
2025-12-11,PRD-0040,STR-016,64,17,10
2025-12-11,PRD-0040,STR-018,132,41,9
2025-12-11,PRD-0041,STR-006,159,17,8
2025-12-11,PRD-0041,STR-014,144,33,7
2025-12-11,PRD-0042,STR-007,120,30,11
2025-12-11,PRD-0042,STR-008,127,22,12
2025-12-11,PRD-0042,STR-009,195,43,2
2025-12-11,PRD-0042,STR-018,96,30,8
2025-12-11,PRD-0043,STR-002,159,19,6
2025-12-11,PRD-0043,STR-003,190,46,10
2025-12-11,PRD-0043,STR-004,185,35,8
2025-12-11,PRD-0043,STR-008,92,37,10
2025-12-11,PRD-0043,STR-011,60,39,11
2025-12-11,PRD-0043,STR-012,78,47,2
2025-12-11,PRD-0043,STR-017,61,20,10
2025-12-11,PRD-0043,STR-018,173,38,5
2025-12-11,PRD-0044,STR-004,95,45,7
2025-12-11,PRD-0044,STR-007,95,30,13
2025-12-11,PRD-0044,STR-008,200,14,4
2025-12-11,PRD-0044,STR-010,179,36,12
2025-12-11,PRD-0044,STR-013,138,30,14
2025-12-11,PRD-0044,STR-014,30,22,5
2025-12-11,PRD-0044,STR-017,195,35,7
2025-12-11,PRD-0045,STR-001,166,32,2
2025-12-11,PRD-0045,STR-007,191,26,3
2025-12-11,PRD-0045,STR-008,150,50,12
2025-12-11,PRD-0045,STR-013,127,31,13
2025-12-11,PRD-0045,STR-015,19,39,13
2025-12-11,PRD-0045,STR-016,12,16,10
2025-12-11,PRD-0046,STR-004,25,32,14
2025-12-11,PRD-0046,STR-007,36,27,10
2025-12-11,PRD-0046,STR-014,96,46,9
2025-12-11,PRD-0046,STR-017,178,30,12
2025-12-11,PRD-0047,STR-002,12,24,11
2025-12-11,PRD-0047,STR-004,153,15,3
2025-12-11,PRD-0047,STR-007,39,30,2
2025-12-11,PRD-0047,STR-009,187,13,10
2025-12-11,PRD-0047,STR-011,198,22,10
2025-12-11,PRD-0047,STR-014,7,37,8
2025-12-11,PRD-0048,STR-001,6,14,9
2025-12-11,PRD-0048,STR-005,89,21,11
2025-12-11,PRD-0048,STR-007,167,24,9
2025-12-11,PRD-0048,STR-008,8,37,7
2025-12-11,PRD-0048,STR-011,169,13,6
2025-12-11,PRD-0048,STR-015,53,41,5
2025-12-11,PRD-0048,STR-017,90,27,11
2025-12-11,PRD-0049,STR-003,158,12,3
2025-12-11,PRD-0049,STR-004,172,43,6
2025-12-11,PRD-0049,STR-005,77,38,9
2025-12-11,PRD-0049,STR-010,38,49,10
2025-12-11,PRD-0049,STR-011,165,35,13
2025-12-11,PRD-0049,STR-014,154,11,8
2025-12-11,PRD-0049,STR-015,190,44,11
2025-12-11,PRD-0050,STR-004,89,45,9
2025-12-11,PRD-0050,STR-005,38,23,14
2025-12-11,PRD-0050,STR-006,130,15,14
2025-12-11,PRD-0050,STR-008,184,40,3
2025-12-11,PRD-0050,STR-012,56,40,6
2025-12-11,PRD-0050,STR-013,84,40,3
2025-12-11,PRD-0050,STR-014,108,36,6
2025-12-11,PRD-0050,STR-015,166,37,4
2025-12-11,PRD-0050,STR-017,29,16,5
2025-12-11,PRD-0051,STR-001,59,15,8
2025-12-11,PRD-0051,STR-002,200,48,12
2025-12-11,PRD-0051,STR-005,8,49,7
2025-12-11,PRD-0051,STR-007,45,47,3
2025-12-11,PRD-0051,STR-010,61,15,10
2025-12-11,PRD-0051,STR-015,180,41,12
2025-12-11,PRD-0052,STR-001,139,37,12
2025-12-11,PRD-0052,STR-002,86,39,12
2025-12-11,PRD-0052,STR-007,2,50,6
2025-12-11,PRD-0052,STR-008,182,23,11
2025-12-11,PRD-0052,STR-009,139,50,10
2025-12-11,PRD-0052,STR-012,53,26,14
2025-12-11,PRD-0052,STR-017,95,27,11
2025-12-11,PRD-0053,STR-003,93,24,7
2025-12-11,PRD-0053,STR-004,106,33,14
2025-12-11,PRD-0053,STR-010,184,26,5
2025-12-11,PRD-0053,STR-012,16,48,13
2025-12-11,PRD-0053,STR-013,67,23,6
2025-12-11,PRD-0053,STR-014,183,36,3
2025-12-11,PRD-0053,STR-017,74,36,8
2025-12-11,PRD-0054,STR-001,167,42,11
2025-12-11,PRD-0054,STR-006,138,42,8
2025-12-11,PRD-0054,STR-009,54,45,13
2025-12-11,PRD-0054,STR-010,90,23,9
2025-12-11,PRD-0054,STR-018,140,20,4
2025-12-11,PRD-0055,STR-002,53,20,11
2025-12-11,PRD-0055,STR-012,104,31,12
2025-12-11,PRD-0055,STR-015,192,34,9
2025-12-11,PRD-0056,STR-001,28,11,5
2025-12-11,PRD-0056,STR-004,185,10,11
2025-12-11,PRD-0056,STR-005,99999,35,13
2025-12-11,PRD-0056,STR-007,148,29,5
2025-12-11,PRD-0056,STR-009,104,25,8
2025-12-11,PRD-0056,STR-010,15,35,8
2025-12-11,PRD-0056,STR-011,1,34,8
2025-12-11,PRD-0056,STR-016,126,10,2
2025-12-11,PRD-0056,STR-017,56,33,11
2025-12-11,PRD-0057,STR-002,181,35,3
2025-12-11,PRD-0057,STR-005,99,47,5
2025-12-11,PRD-0057,STR-015,159,37,7
2025-12-11,PRD-0057,STR-016,3,45,6
2025-12-11,PRD-0057,STR-017,186,16,13
2025-12-11,PRD-0058,STR-005,133,37,13
2025-12-11,PRD-0058,STR-010,151,31,12
2025-12-11,PRD-0058,STR-012,150,40,8
2025-12-11,PRD-0059,STR-001,188,14,9
2025-12-11,PRD-0059,STR-004,75,28,2
2025-12-11,PRD-0059,STR-007,145,39,5
2025-12-11,PRD-0059,STR-009,82,42,12
2025-12-11,PRD-0059,STR-016,132,33,10
2025-12-11,PRD-0060,STR-007,72,42,14
2025-12-11,PRD-0060,STR-011,143,44,11
2025-12-11,PRD-0060,STR-012,200,35,4
2025-12-11,PRD-0060,STR-016,14,11,10
2025-12-11,PRD-0061,STR-001,81,46,12
2025-12-11,PRD-0061,STR-002,42,16,10
2025-12-11,PRD-0061,STR-009,136,48,2
2025-12-11,PRD-0061,STR-010,28,22,6
2025-12-11,PRD-0061,STR-014,3,29,2
2025-12-11,PRD-0061,STR-015,55,10,6
2025-12-11,PRD-0061,STR-017,67,19,6
2025-12-11,PRD-0062,STR-002,136,37,6
2025-12-11,PRD-0062,STR-007,152,21,5
2025-12-11,PRD-0062,STR-008,45,34,11
2025-12-11,PRD-0062,STR-010,178,22,6
2025-12-11,PRD-0062,STR-011,32,31,6
2025-12-11,PRD-0062,STR-013,20,12,11
2025-12-11,PRD-0062,STR-014,119,30,7
2025-12-11,PRD-0063,STR-001,98,11,10
2025-12-11,PRD-0063,STR-005,41,17,11
2025-12-11,PRD-0063,STR-012,60,25,13
2025-12-11,PRD-0063,STR-013,181,40,5
2025-12-11,PRD-0063,STR-016,64,35,7
2025-12-11,PRD-0063,STR-017,35,32,6
2025-12-11,PRD-0064,STR-005,43,48,10
2025-12-11,PRD-0064,STR-008,125,16,4
2025-12-11,PRD-0064,STR-009,122,25,13
2025-12-11,PRD-0064,STR-013,34,12,2
2025-12-11,PRD-0064,STR-015,72,37,6
2025-12-11,PRD-0065,STR-010,27,49,12
2025-12-11,PRD-0065,STR-012,50,21,3
2025-12-11,PRD-0065,STR-013,6,33,13
2025-12-11,PRD-0065,STR-015,159,11,6
2025-12-11,PRD-0065,STR-018,171,37,2
2025-12-11,PRD-0066,STR-002,194,32,14
2025-12-11,PRD-0066,STR-003,164,44,4
2025-12-11,PRD-0066,STR-010,51,49,3
2025-12-11,PRD-0066,STR-012,5,30,2
2025-12-11,PRD-0066,STR-016,175,18,4
2025-12-11,PRD-0066,STR-017,4,28,8
2025-12-11,PRD-0067,STR-002,42,13,9
2025-12-11,PRD-0067,STR-003,77,19,4
2025-12-11,PRD-0067,STR-006,45,19,4
2025-12-11,PRD-0067,STR-008,167,38,4
2025-12-11,PRD-0067,STR-010,135,37,8
2025-12-11,PRD-0067,STR-011,172,20,14
2025-12-11,PRD-0067,STR-013,116,46,3
2025-12-11,PRD-0067,STR-017,165,28,13
2025-12-11,PRD-0068,STR-001,130,20,14
2025-12-11,PRD-0068,STR-002,49,22,2
2025-12-11,PRD-0068,STR-006,114,50,10
2025-12-11,PRD-0068,STR-014,146,19,7
2025-12-11,PRD-0069,STR-012,114,25,5
2025-12-11,PRD-0070,STR-002,42,12,7
2025-12-11,PRD-0070,STR-010,132,29,5
2025-12-11,PRD-0070,STR-014,105,43,14
2025-12-11,PRD-0070,STR-016,144,29,14
2025-12-11,PRD-0071,STR-007,155,10,10
2025-12-11,PRD-0071,STR-012,171,45,11
2025-12-11,PRD-0071,STR-013,138,32,11
2025-12-11,PRD-0071,STR-014,6,24,12
2025-12-11,PRD-0072,STR-004,32,11,10
2025-12-11,PRD-0072,STR-008,180,10,14
2025-12-11,PRD-0072,STR-016,120,45,11
2025-12-11,PRD-0072,STR-017,29,30,3
2025-12-11,PRD-0073,STR-002,128,34,8
2025-12-11,PRD-0073,STR-005,117,40,2
2025-12-11,PRD-0073,STR-006,132,41,14
2025-12-11,PRD-0073,STR-009,30,15,13
2025-12-11,PRD-0073,STR-011,180,12,7
2025-12-11,PRD-0073,STR-012,132,38,12
2025-12-11,PRD-0074,STR-002,185,47,4
2025-12-11,PRD-0074,STR-007,137,10,12
2025-12-11,PRD-0074,STR-009,96,49,7
2025-12-11,PRD-0074,STR-012,164,29,13
2025-12-11,PRD-0074,STR-013,19,45,7
2025-12-11,PRD-0075,STR-002,9,46,12
2025-12-11,PRD-0075,STR-006,27,18,6
2025-12-11,PRD-0075,STR-011,151,42,9
2025-12-11,PRD-0075,STR-016,115,38,6
2025-12-11,PRD-0075,STR-017,73,10,5
2025-12-11,PRD-0076,STR-002,170,16,7
2025-12-11,PRD-0076,STR-005,72,49,11
2025-12-11,PRD-0076,STR-007,32,13,9
2025-12-11,PRD-0076,STR-011,105,25,11
2025-12-11,PRD-0076,STR-013,75,33,5
2025-12-11,PRD-0076,STR-017,50,17,9
2025-12-11,PRD-0077,STR-010,168,24,4
2025-12-11,PRD-0077,STR-013,92,10,9
2025-12-11,PRD-0078,STR-002,85,27,11
2025-12-11,PRD-0078,STR-006,143,42,7
2025-12-11,PRD-0078,STR-009,61,16,2
2025-12-11,PRD-0078,STR-012,65,44,6
2025-12-11,PRD-0078,STR-014,101,22,8
2025-12-11,PRD-0078,STR-018,89,36,2
2025-12-11,PRD-0079,STR-004,186,49,6
2025-12-11,PRD-0079,STR-012,164,49,3
2025-12-11,PRD-0079,STR-016,61,20,3
2025-12-11,PRD-0079,STR-017,93,28,10
2025-12-11,PRD-0080,STR-002,79,50,9
2025-12-11,PRD-0080,STR-006,149,23,13
2025-12-11,PRD-0080,STR-007,82,11,5
2025-12-11,PRD-0080,STR-008,46,25,2
2025-12-11,PRD-0080,STR-011,166,12,11
2025-12-11,PRD-0080,STR-013,170,44,11
2025-12-11,PRD-0080,STR-018,186,49,3
2025-12-11,PRD-0081,STR-004,54,46,2
2025-12-11,PRD-0081,STR-007,106,23,14
2025-12-11,PRD-0081,STR-010,161,37,14
2025-12-11,PRD-0081,STR-017,153,16,2
